job_link,job_name,label,company_name,post_time,city_name,country_name,about_company,job_responsibilities,job_requirements,Seniority level,Employment type,Job function,Industries,num_applicant
https://eg.linkedin.com/jobs/view/cloud-tech-lead-palantir-foundry-at-merck-group-3792018195?refId=fRTJ7B79CC6SDUAjWWI%2F4g%3D%3D&trackingId=kl9iMN3PPUiA5NB54wFEqw%3D%3D&position=25&pageNum=12&trk=public_jobs_jserp-result_search-card,Cloud Tech Lead [Palantir Foundry],data science,Merck Group,2 days ago,"Cairo, Cairo",Egypt,Your Role,"You have a B.Sc. (or higher) Degree in Computer Science, Software Engineering, Statistics, Mathematics, or a related field.You are strong in hands-on software development, and you have a strong track record focusing on software delivery with profound experience building cloud-native systemsYou have technical leadership experience leading & tutoring engineering teams to deliver complex software and servicesYou have extensive skills in ETL design and development using Python, PySpark or JavaYou know the landscape of cloud technologies and services required from ingesting, storing, and manipulating data to building advanced analytics, and have in-depth experience and ideally relevant certification with services with AWS, Palantir Foundry or Azure (Architect, Networking, Security, SysOps)You can establish software engineering best practices incl. DevOps/MLOps, working cross-functionally, enabling more junior team members and other stakeholders to do the sameYou possess proficiency and experience with infrastructure as code, good API design practices, Linux containers, and containerized applicationsYou understand the concepts of various fields of software engineering, such as web frontends and backends, SQL and NoSQL databases, continuous integration and continuous deployment, as well as system security and identity managementYou are experienced with version control (git), automated testing, continuous integration, and deployment (also including Continuous Deployment for Machine Learning / CD4ML)You have experience in a regulated environment is a plus (GxP)You are an excellent team player who takes accountability and thinks cross-functionalYou are proficient in English","Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionConsulting, Information Technology, and Project Management ; IndustriesBiotechnology Research, Hospitals and Health Care, and Pharmaceutical Manufacturing",Mid-Senior level,Full-time,"Consulting, Information Technology, and Project Management","Biotechnology Research, Hospitals and Health Care, and Pharmaceutical Manufacturing",
https://eg.linkedin.com/jobs/view/customer-support-engineer-spanish-speaking-at-rsa-security-3763426715?refId=lwa%2FwBaa5%2BR8FM0Ya8SgtQ%3D%3D&trackingId=tQr6Db6s%2BcdJt0G3NsuOYA%3D%3D&position=1&pageNum=13&trk=public_jobs_jserp-result_search-card,Customer Support Engineer - Spanish speaking,data science,RSA Security,1 month ago,Cairo,Egypt,About Outseer,"Act as the first point of contact for external customers, receiving and documenting their requests and issues.Provide prompt and professional responses to customer inquiries through various channels such as phone, email, and live chat.Diagnose and troubleshoot customer inquiries related to Outseer products, ensuring accurate understanding of the problems, and providing appropriate solutions.Support internal and external licensing requests, ensuring compliance with licensing agreements and providing necessary assistance.Resolve most customer requests independently, demonstrating a strong understanding of our products and services.Identify and escalate more complex problems or issues to the appropriate internal teams, providing detailed information for efficient resolution.Maintain and update knowledge base entries, ensuring accurate and up-to-date information is available for both internal and external use.Work with multiple databases and standard web architectures to gather relevant information and provide comprehensive support to customers.Handle customer email communication, ensuring prompt and professional responses to customer inquiries.Collaborate with cross-functional teams, including product development, engineering, and sales, to ensure customer needs are met and issues are resolved in a timely manner.Continuously strive to improve customer support processes and contribute to enhancing overall customer experience.Assist with other project duties as assigned, contributing to the continuous improvement of our customer support processes.Available to work 24X7X365 organization, shift work, holidays and on-call responsibilities may be required.","Bachelor’s degree in a technical discipline (Engineering, Computer Science, Information Systems etc.) or equivalent experience in customer support roles, preferably in a technical or software-related field. ; 2+ years’ experience in technical customer service role, preferably in a technical or software-related field. ; Excellent verbal and written communication skills, with the ability to effectively convey technical information to non-technical customers. ; Strong problem-solving and analytical skills, with the ability to diagnose and resolve customer inquiries efficiently. ; A polite and supportive demeanor that delights our customers and ensures they are well taken care of with every interaction. ; Ability to work well under pressure and manage multiple customer requests simultaneously. ; Attention to detail and strong organizational skills to accurately document customer interactions and issue resolutions. ; Proficiency in working with multiple databases and standard web architectures. ; Ability to work both independently and collaboratively within a team-oriented environment. ; Dedication to providing exceptional customer service and maintaining high customer satisfaction levels. ; Willingness to learn and adapt to new technologies and product updates. ; Availability to work flexible hours, including weekends and holidays, if required. ; Knowledge of administration with J2EE web applications (Tomcat/Websphere/Weblogic/JBoss) would be bonus. ; Basic Network (TCP/IP routing, TCP/UDP communications, DNS, TOR networking, etc.) ; Industry specific technologies: ; 2FA/MFA (KBA, OTP, Biometrics) ; Single-Sign On ; 3D Secure and EMVCo payment framework ; Basic understanding around applications built on LAMP/MEAN stack ; Understanding about database technologies and SQL queries ; Basics around HTML/Javascript/PHP ; Basics concepts around APIs and SOAP methodologies ; Understanding of programming languages, such as Java ; Understanding about SSL/TLS encryption ; Fluent in Spanish ; 2FA/MFA (KBA, OTP, Biometrics) ; Single-Sign On ; 3D Secure and EMVCo payment framework ; Understanding about database technologies and SQL queries ; Basics around HTML/Javascript/PHP ; Basics concepts around APIs and SOAP methodologies ; Understanding of programming languages, such as Java ; Adaptability: Demonstrates flexibility and openness to change. Actively seeks and adopts improved approaches and processes. ; Proactive Action: Takes initiative and is driven by results. Takes ownership of actions and outcomes, meeting commitments and striving for high performance. ; Effective Workload Management: Makes timely decisions, prioritizes tasks effectively, solves problems, monitors results, and takes corrective action when necessary. ; Technical Proficiency: Possesses a solid understanding of their role and responsibilities, demonstrating competence in performing tasks and utilizing relevant technical skills. ; Continuous Learning: Takes personal responsibility for learning and development. Recognizes personal strengths and areas for improvement, actively seeks feedback, and embraces opportunities to learn. ; Effective Communication: Demonstrates strong facilitation and written communication skills. Clearly articulates ideas and proposals, actively listens to colleagues' perspectives, and values diverse viewpoints. ; Collaboration: Shares information, fosters teamwork, and contributes to a positive work environment. Actively collaborates with others and encourages a sense of unity and cooperation among team members. ; Ethical Conduct and Competence: Acts with integrity and intent, displaying ethical character in all actions. Takes accountability for one's own behavior and aligns actions with the company's values and principles. ; Good Citizenship: Represents the values and interests of Outseer. Acts as a positive ambassador for the company and contributes to the overall well-being and success of the organization. ; Seniority levelEntry level ; Employment typeFull-time ; Job functionInformation Technology ; IndustriesComputer and Network Security",Entry level,Full-time,Information Technology,Computer and Network Security,
https://eg.linkedin.com/jobs/view/etic-cyber-security-cyber-risk-associate-at-pwc-3677051583?refId=lwa%2FwBaa5%2BR8FM0Ya8SgtQ%3D%3D&trackingId=7K4mbhibEKnE4n%2BvEejyOg%3D%3D&position=2&pageNum=13&trk=public_jobs_jserp-result_search-card,"ETIC, Cyber Security Cyber Risk - Associate",data science,PwC,5 months ago,"Cairo, Cairo",Egypt,Line of Service,"Global orientation - Work with a global mindset with teams based in the UK, Germany and other Middle Eastern CountriesHolistic advisory services - As a member of an ambitious and fast-growing team, you will advise leading industrial companies on various governance, risk and compliance (GRC) topics.Security evaluation - You support in performing a range of cyber security assessments and audits against industry frameworks & controls, including the evaluation of compliance with regulatory requirements, Third Party Risk Management (TPRM) capabilities and program maturity level assessments. You will be executing benchmarks using tools and reporting outcomes against industry standards.Cyber requirements definition - You participate in the development, review and ongoing maintenance of cyber security policies, standards, procedures.Personal development - You can expect excellent development opportunities with challenging tasks, accompanied by practical coaching and a wide range of training possibilities and learning pathways. Continuous exposure and exchange with other companies in our PwC network enables you to gain international experience.","Good knowledge and/or a proven record of success in regard to Governance, Risk and Compliance (GRC) ; Good knowledge of common cyber security frameworks such as ISO 27001, NIST CSF & PCI DSS ; Experience in executing cyber security audits and assessments ; Experience in defining cyber security policies, standards and procedures ; At least 1 year of relevant work experience for Associate grade ; At least 3 years of relevant work experience for Senior Associate grade ; Open minded seeking innovative solutions ; Ability to work within a fast-paced & unstructured environment ; Ability to interact efficiently with senior members of the firm across multiple time zones ; Self-starter attitude ; Experience in Consulting or working within multinational environments ; Good communication and presentation skills ; Ability and willingness to learn new subject areas ; Ability to work within a fast-paced & unstructured environment. Must be able to multi-task and effectively and continually prioritise ; Excellent oral and written English skills. ; University degree, ideally in the fields of computer and information science, business informatics, data science, cyber security, Information Technology, Management Information Systems ; Cyber security certifications (i.e. CISSP, CISM, ISO 27001) are a plus ; Seniority levelAssociate ; Employment typeFull-time ; Job functionFinance and Sales ; IndustriesProfessional Services",Associate,Full-time,Finance and Sales,Professional Services,
https://eg.linkedin.com/jobs/view/sailpoint-engineer-at-cybersec-consulting-3698096283?refId=lwa%2FwBaa5%2BR8FM0Ya8SgtQ%3D%3D&trackingId=sBtfXLrymVix5g7DKwowMA%3D%3D&position=3&pageNum=13&trk=public_jobs_jserp-result_search-card,SailPoint Engineer,data science,CyberSec Consulting,4 months ago,"Cairo, Cairo",Egypt,The Role,"Develop new capabilities and integrate applications within the SailPoint IIQ platform.Programming using SQL, JAVA & API/ Web-services.Designing workflows within SailPoint IIQ platform.Work with application owners to articulate integration requirements.Work with team to identify test cases and create test data to enable a thorough test of new development deliverables.Proactively review then plan and execute corrective action in response to production support issues.","Bachelor's degree in Computer Science, Management Information Systems or related technical field; or equivalent work experience. ; 5+ years of experience in Information Security Services or related technical field. ; End-end Project deployments experience with SailPoint IIQ suite for an enterprise level engagement ; Work experience that spans the Identity & Access Management or Governance, Risk, and Compliance security domains. ; Working knowledge of different Modules of Sailpoint ex: Compliance Manager, Lifecycle Manager, Password Manager among others. ; Strong development knowledge. Worked on programming languages like JAVA, Beanshell and Java Script. ; Working knowledge of information security and computer network/system access technologies. ; Experience working with teams to handle existing capabilities within SailPoint platform to develop & maintain the implemented solution. ; Ability to take that security controls knowledge to build robust capabilities within SailPoint platform to support control standards. ; Strong ability to work with business and technical users on within SailPoint platform related questions/issues ; Effective verbal and written communication skills that include the ability to describe highly technical concepts in non-technical terms. ; Work within a company with a solid track record of success ; Join a well known brand within IT Software ; Flexible working options ; Seniority levelEntry level ; Employment typeFull-time ; Job functionEngineering and Information Technology ; IndustriesSoftware Development, IT Services and IT Consulting, and Information Services",Entry level,Full-time,Engineering and Information Technology,"Software Development, IT Services and IT Consulting, and Information Services",
https://eg.linkedin.com/jobs/view/pre-sales-consultant-at-dxc-technology-3761726832?refId=lwa%2FwBaa5%2BR8FM0Ya8SgtQ%3D%3D&trackingId=kM%2FNbRT8GlSu%2FeHF19%2BIXw%3D%3D&position=4&pageNum=13&trk=public_jobs_jserp-result_search-card,Pre-sales Consultant,data science,DXC Technology,1 week ago,"Giza, Al Jizah",Egypt,Job Description,"Must have good understanding of Data Lake / Big Data concepts, Designing and Solutioning to be able to design end-to-end solutions for Data LakesMust be well versed with prominent solution components incl. Data Storage incl. Hadoop, Data integration, Master Data Management, Metadata Management, Business Intelligence, Middleware, Data Science, RPA, Backup and archivalMust have good understanding of Cloudera, Informatica, Talend, Oracle, SAS, Tableau, Qlik, Power BI, SAP, IBM, Spark, UiPath, R and PythonMust have basic understanding of Data Science and use casesShould have capability to design these solutions on Cloud platformsShould be able to understand client business and technical requirements and draw a suitable solution architectureShould be able to discuss with Infrastructure, Security and SME teams to stitch end-to-end solutionsShould be able to prepare for PoCs and Presentations of PoVsShould be able to estimate efforts and cost for the solutionsUnderstanding of Data Warehouse concepts and platforms would be added advantageEffective verbal and written communication skillSelf-commitment and ownership","Work with Sales, Solution, Delivery teams to understand others’ perspectives on solutions to be proposed ; Discuss with clients and consultants to understand their perspectives on requirements and drive our PoV ; Work with OEMs to find out best possible solution options as technical fitment and commercial viability ; As Sr. Solution, chalk out detailed solution aligning infra, security and other components as well ; Guide the infra team on sizing volumetrics ; Finalise solution and socialize with approvers ; Prepare solution documents including technical proposal, bill of quantity, compliances, commercials etc ; Prepare and deliver technical presentation and demos to clients ; Participate in OEM webinars etc. to keep abreast with the latest solutions ; Guide the Sales teams on sales pitch, latest industry trend etc ; Assist delivery in providing solutions to complex issues ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionSales and Business Development ; IndustriesIT Services and IT Consulting",Mid-Senior level,Full-time,Sales and Business Development,IT Services and IT Consulting,58 applicants
https://eg.linkedin.com/jobs/view/linux-curriculum-developer-at-canonical-3732800375?refId=lwa%2FwBaa5%2BR8FM0Ya8SgtQ%3D%3D&trackingId=y7OHDPZSZZoCNepH%2BdOa3g%3D%3D&position=6&pageNum=13&trk=public_jobs_jserp-result_search-card,Linux Curriculum Developer,data science,Canonical,2 months ago,"Cairo, Cairo",Egypt,Location:,"Working with stakeholders and cross-teams in analysing instructional design requests to determine technical resource requirements and project needsCreating relevant, engaging, accurate instructional, assessment, and supporting content based on blueprints, JTA surveys, item writing panels, SME guidance, and industry best practicesAct as internal Subject-Matter Expert (SME) for Linux and data centre products, verifying items and instruction accuracyDetermine exam delivery platform specifications required per examWorking with technical vendors and internal teams to manage porting and transferring of content and user data in various internal and vendor-based systems, including GitHub repositories and JIRA","An expert in Linux, preferrably Ubuntu or Debian. ; Effective communication and collaboration across cross-functional teams, vendors, and with internal stakeholders to ensure resources and needs align ; Relevant, engaging and accurate instructional design and assessment ; Industry best practices of exam blueprinting and job task analysis ; Strong initiative and leadership skills, Agile experience, and security and privacy assessment ; User-friendly, accessible methods of conveying highly technical information that is relevant, appropriately challenging, and offers the highest quality user experience. ; Experience with GitHub repositories,CRMs, and JIRA ; Curiosity and the drive to learn highly complex technologies rapidly and autonomously in addition to working with SMEs. ; An opportunity to shape the open source community ; An inclusive work environment ; Learning and development ; Annual compensation review ; Recognition rewards ; Annual leave ; Priority Pass for travel ; Seniority levelEntry level ; Employment typeFull-time ; Job functionEducation and Training ; IndustriesTechnology, Information and Internet",Entry level,Full-time,Education and Training,"Technology, Information and Internet",
https://eg.linkedin.com/jobs/view/machine-learning-operations-%E2%80%93-staff-engineer-at-agoda-3792015015?refId=lwa%2FwBaa5%2BR8FM0Ya8SgtQ%3D%3D&trackingId=TcSag4nMFwEix%2FIKII2jUA%3D%3D&position=7&pageNum=13&trk=public_jobs_jserp-result_search-card,Machine Learning Operations – Staff Engineer,data science,Agoda,2 days ago,"Giza, Al Jizah",Egypt,About Agoda,"Lead the design, development, and implementation of on-premises MLOps solutions that support the delivery of machine learning modelsCollaborate with data scientists and software engineers to build scalable and efficient data pipelines and model training and deployment systemsDevelop and maintain monitoring and management tools to ensure the reliability and performance of our on-premises MLOps infrastructureWork with stakeholders across the organization to understand their machine learning needs and requirements, and to develop MLOps solutions that meet those needsStay up-to-date with the latest trends and technologies in MLOps, LLMOps, machine learning, and artificial intelligence, and share your knowledge with the team to help us stay at the forefront of the fieldMentor junior members of the team and help them grow their skills and expertise in MLOpsTroubleshooting and debugging user issues","5+ years of experience in MLOps, Software engineering, Data engineering, or a related field ; Strong programming skills in a modern programming language (Java, Scala, Python, Kotlin) ; Excellent communication and collaboration skills, and the ability to work effectively in a team environment ; Value code simplicity and performance ; Understanding of ML Projects lifecycle ; Experience with MLOps platforms, such as Kubeflow or MLFlow ; Experience with ML frameworks – like scikit-learn, LGBM, Tensorflow, PyTorch etc. ; Experience with Big Data tools – Spark, S3, Hadoop ; Strong knowledge of containerization and container orchestration technologies, such as Docker and Kubernetes ; Experience with DevOps and CI/CD practices ; Has experience building and scaling model serving tools, i.e building APIs with tight SLAs ; Passion for the engineering behind machine learning, and scaling it ; Experience designing and building MLOps infrastructure, including data pipelines, model training and deployment systems, and monitoring and management tools. ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionEngineering and Information Technology ; IndustriesTechnology, Information and Internet",Mid-Senior level,Full-time,Engineering and Information Technology,"Technology, Information and Internet",
https://eg.linkedin.com/jobs/view/principal-data-engineer-aws-at-integrant-inc-3790968243?refId=lwa%2FwBaa5%2BR8FM0Ya8SgtQ%3D%3D&trackingId=rXupzaBdh7g%2FhXFdJCP9LQ%3D%3D&position=8&pageNum=13&trk=public_jobs_jserp-result_search-card,Principal Data Engineer / AWS,data science,"Integrant, Inc.",1 month ago,"Qesm El Maadi, Cairo",Egypt,WE ARE HIRING!,"Design, develop, and maintain end to end data analytical solutions using AWS technologiesEngage in activities of requirement elicitation with our clienteleMentor junior members on the team in data engineeringDeliver analytical solutions to clients and contribute in knowledge transfer","6+ years of experience as a data engineer ; Familiarity with analytical architectures including Data Warehouses, Data Lakes and Data Lakehouses ; Knowledge of relational engines available on AWS including Amazon RDS and Amazon Aurora ; Knowledge of NoSQL offerings on AWS (e.g. DynamoDB) ; Knowledge of setting up Data Lakes on S3 using Lake Formation for governance ; Knowledge of using AWS Glue to set up catalogs, crawlers and ETL jobs ; Familiarity with the Hadoop ecosystems, including tools like Hive, Spark and Kafka ; Familiarity with using Hadoop derivative tools to perform batch analytics in Amazon EMR ; Familiarity with AWS Lambda to perform lightweight transformations ; Familiarity with governance over AWS based analytical solutions including using tools such as IAM, Macie, Cloud Watch, Cloud Trail and Step Functions ; Familiarity with using Amazon Kinesis (Firehose, Streams and Analytics) to capture and analyze data in real time ; Knowledge of setting up data warehouse solutions using Amazon Redshift ; Familiarity with Dimensional Modeling (Dimensions, Facts, Slowly Changing Dimensions, Outriggers, Role Playing Dimensions, Junk Dimensions, Degenerate Dimensions, Multi-valued Dimensions, Transactional Facts, Periodic Snapshot Facts and Accumulating Snapshot Facts) ; Knowledge of implementing common ETL patterns to support data warehouse workloads ; Knowledge of using Redshift Spectrum to perform federated querying ; Knowledge of using Amazon Athena ; Strong knowledge of Python ; An MSc in Computer Science or other relevant field ; Familiarity with DataOps ; Familiarity with Machine Learning concepts and frameworks (Scikit-Learn, Keras, Tensorflow, HuggingFace, etc.) ; Familiarity with Amazon SageMaker ; Familiarity with Amazon Comprehend ; Familiarity with MLOps ; Familiarity with Snowflake ; Familiarity of containerization tools and frameworks (Docker, Kubernetes, etc.) ; Familiarity with Amazon Quicksight ; Why Integrant? ; Competitive compensation package ; PTO, full medical and dental coverage, etc ; Opportunity to travel and work onsite with U.S. customers ; In-house Technical and English training programs ; Dedicated learning time (check out our 4Plus1 Program) ; Interest free loans ; Flexible work schedules ; Perks: events, sponsored lunch, game area, rooftop hangout + more! ; Seniority levelAssociate ; Employment typeFull-time ; Job functionInformation Technology ; IndustriesTechnology, Information and Internet",Associate,Full-time,Information Technology,"Technology, Information and Internet",
https://eg.linkedin.com/jobs/view/senior-software-quality-control-engineer-at-crossworkers-egypt-3774224914?refId=lwa%2FwBaa5%2BR8FM0Ya8SgtQ%3D%3D&trackingId=PHtWo7TBxKZWkPZceJGWSQ%3D%3D&position=9&pageNum=13&trk=public_jobs_jserp-result_search-card,Senior Software Quality Control Engineer,data science,Crossworkers-Egypt,1 month ago,"New Cairo, Cairo",Egypt,Senior Software QC Engineer for International customer,"Review requirements, specifications and technical design documents to provide timely and meaningful feedbackCreate detailed, comprehensive and well-structured test plans and test casesEstimate, prioritize, plan and coordinate testing activitiesDesign, develop and execute automation scripts using open-source toolsIdentify, record, document thoroughly and track bugsPerform thorough regression testing when bugs are resolvedDevelop and apply testing processes for new and existing products to meet client needsLiaise with internal teams (e.g. developers and product managers) to identify system requirementsMonitor debugging process resultsInvestigate the causes of non-conforming software and train users to implement solutionsTrack quality assurance metrics, like defect densities and open defect countsStay up-to-date with new testing tools and test strategiesFollow the NDA & Security Data Protection Guidelines ensuring data is confidential and not disclosed to any third parties.","You are fluent in Arabic and English, both written and spoken. ; Bachelors in Software engineering or Computer Science. ; Possess general programming skills and software development fundamentals. ; A minimum of 4 years of experience in related field/needed technology. ; You used to work in an international environment. ; Eager to learn through different resources including self-education. ; You see challenges and not problems and you attack them with creativity, initiative and determination. ; You work independently and targeted with a high activity level. ; You work well as part of a team and with an ability to deliver even with tough deadlines. ; Experience with IT Offshore/Nearshore/Outsourcing and European/GCC customers/companies is a plus. ; You are outgoing with a strong personal drive, you enjoy working independently and are motivated by the close collaboration with the management team. ; You have integrity and empathy and excellent communication and facilitation competencies are key to success in the job. ; +4 years’ experience in software testing for web-based and mobile applications. ; Basic concept of Programming ; Proven work experience in software quality assurance ; Strong knowledge of software QA methodologies, tools and processes ; Experience in writing clear, concise and comprehensive test plans and test cases ; Hands-on experience with black box testing ; Hands-on experience with automated testing tools such as Selenium or similar products ; Experience working in an Agile/Scrum development process ; Experience with performance and/or security testing is a plus ; Experience in mobile application testing and using Appium ; You will have a unique opportunity to be part of a growing organization where you will work cross borders with highly experienced people, where we expected you to add your footprint. ; We have built an organization work-life balance, to be integrated in the way we do business and in a company with a strong technical environment. ; We will set high expectations for you, just as we do for our workplace, the work and ourselves. ; CrossWorkers is one of the best when it comes to good working environment, work conditions, professionalism and personal development. ; We work with a good scheme of benefits range: ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionQuality Assurance ; IndustriesIT Services and IT Consulting",Mid-Senior level,Full-time,Quality Assurance,IT Services and IT Consulting,62 applicants
https://eg.linkedin.com/jobs/view/sr-specialist-buying-merchandising-ecom-emc-at-adidas-3786956622?refId=lwa%2FwBaa5%2BR8FM0Ya8SgtQ%3D%3D&trackingId=4xQ2NzKA%2BNqbwqmDBUP3%2Bw%3D%3D&position=10&pageNum=13&trk=public_jobs_jserp-result_search-card,Sr. Specialist Buying & Merchandising eCom EMC,data science,adidas,1 week ago,"Cairo, Cairo",Egypt,Purpose & Overall Relevance For The Organization,"Prepare and analyze weekly/monthly/quarterly decks with ensuring alignment of formats across all DTC channelsReporting performance of key commercial moments such as EOSS, Mid season sale, Black Friday and other inseason trade specific promotionsPrepare & report campaign/hype performance on weekly basisAnalyze best sellers and worst sellers, in season stock cover management and in season reactivity and provide recommendations based on analysisSupport buying decisions with preparing and providing size sell out's in previous seasons to help support size breakdown decisions for buying seasonPopulate on the monthly basis the inventory flow document to understand the year end closing stock across all EMC markets and recommend actions for stock movements to hit the Decemeber closing stock targetWork closely with EM digital teams to provide information requested and prepare reports/decks for BI weekly hub connectSupport the buying team with data to support buying decisions and also help with the post buy review reportsMaintain & update the seasonal OTB spends and put checks in place to ensure buying teams are spending in line with their OTB plan","Regional: Digital EM teams - Merchandising, Data Analytics, Digital Operations, MDM, Consumer Experience ; Local: DTC, BUs, CTC, Marketing Activation, Finance/Controlling, Demand Planning ; Good understanding of Retail Management processes & systems ; Proficiency on MS Office Applications Excel, Word, Outlook and Power Point ; Knowledge in Adobe Analytics, Google Analytics, MicroStrategy, Power BI or other tools is a plus. ; Strong communication skills ; Ability to write reports, business correspondence ; Ability to speak, read and write in English fluently ; Degree in business administration, marketing or related ; Experience in eCom is a plus ; Minimum 3 years total merchandising experience ; Seniority levelNot Applicable ; Employment typeFull-time ; Job functionMarketing, Finance, and Product Management ; IndustriesManufacturing, Retail, and Sporting Goods Manufacturing",Not Applicable,Full-time,"Marketing, Finance, and Product Management","Manufacturing, Retail, and Sporting Goods Manufacturing",104 applicants
https://eg.linkedin.com/jobs/view/senior-android-developer-at-chefaa-3778653676?refId=lwa%2FwBaa5%2BR8FM0Ya8SgtQ%3D%3D&trackingId=QFOqw23TZmU1CzaFbPuq4g%3D%3D&position=11&pageNum=13&trk=public_jobs_jserp-result_search-card,Senior Android Developer,data science,Chefaa,3 weeks ago,"Cairo, Cairo",Egypt,,"Development and maintenance of Android applications from concept to delivery, ensuring they meet the highest standards of quality and performanceCollaborate with product managers, designers, and other team members to define application features and functionalityParticipate in architectural design discussions and make well-informed decisions regarding technical approachesWrite clean, efficient, and maintainable code that adheres to best practices and coding standardsConduct code reviews and mentor junior developers to maintain code qualityOptimize application performance, implement security measures, and ensure data privacyStay updated on the latest Android development trends and technologies to make informed recommendations","Bachelor's degree in Computer Science or a related field ; 4+ years of experience in Android app development ; Proficiency in Java and Kotlin for Android development and Reactive programming ; Strong knowledge of Android SDK, Android Studio, and related development tools ; Proficiency in Dart programming language ; Proficiency with RESTful APIs, third-party libraries, and state management ; Understanding of design patterns, architecture components, and Material Design guidelines ; Strong problem-solving and debugging skills ; Expertise in unit testing and integration testing ; Familiar with testing frameworks such as JUnit and Espresso ; Experience with version control systems ; Familiar with CI/CD pipelines ; Excellent communication and collaboration skills ; Strong communication and collaboration abilities ; Ability to work effectively in a fast-paced and dynamic environment ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionEngineering ; IndustriesTechnology, Information and Internet",Mid-Senior level,Full-time,Engineering,"Technology, Information and Internet",183 applicants
https://eg.linkedin.com/jobs/view/functional-consultant-senior-finance-at-infor-3705704535?refId=lwa%2FwBaa5%2BR8FM0Ya8SgtQ%3D%3D&trackingId=wg7f4Zoct%2FG%2FZhOrLRsmFg%3D%3D&position=12&pageNum=13&trk=public_jobs_jserp-result_search-card,"Functional Consultant, Senior (Finance)",data science,Infor,4 months ago,"Giza, Al Jizah",Egypt,,Seniority levelMid-Senior levelEmployment typeFull-timeJob functionInformation TechnologyIndustriesSoftware Development,,Mid-Senior level,Full-time,Information Technology,Software Development,57 applicants
https://eg.linkedin.com/jobs/view/ot-cybersecurity-consultant-cairo-egypt-at-siemens-3779311603?refId=lwa%2FwBaa5%2BR8FM0Ya8SgtQ%3D%3D&trackingId=knt87g93hhGsCJIhTpO%2Fyw%3D%3D&position=13&pageNum=13&trk=public_jobs_jserp-result_search-card,"OT Cybersecurity Consultant - Cairo, Egypt",data science,Siemens,2 weeks ago,"Cairo, Cairo",Egypt,"OT Cybersecurity Consultant – Egypt, Cairo","You will be driving delivery of cybersecurity consulting services, e.g., gap and risk assessments, development of mitigation plans and tailored cybersecurity roadmaps.As part of a community of 1300+ cybersecurity experts you will collaborate and deliver comprehensive cybersecurity projects.Additionally, you will contribute to the development of the cybersecurity portfolio by providing input regarding customer demands, market trends, and evolutions of cybersecurity regulations.","A Bachelor’s degree in cybersecurity, computer science, data science or similar fields with several years’ (min 3 years) relevant work experience in similar capacity., A master’s degree in same fields will be preferred. ; A first consulting experience from industrial environment is required, while solid cybersecurity knowledge is advantageous for this role. ; Ideally you are familiar with leading cybersecurity standards (e.g., IEC 62443, ISO 27001, NIST CSF). ; You possess knowledge of industrial control systems (ICS) / Operational Technology (OT). ; Knowledge of cybersecurity controls and technologies (e.g., hardening, IDS, vulnerability management, anomaly detection, network segmentation) is beneficial. ; Capability to develop professional documents in the form reports, analysis, methodologies in the English language. ; Cybersecurity certifications (e.g, IEC 62443, CISSP, GICSP, CISA, ISO 27001 Lead Auditor) are appreciated; willingness to learn and get certified along your growth journey is a prerequisite. ; You have outstanding analytical and communication skills and a high level of passion, social competence, and team spirit. ; Your willingness (around 10%) to travel to customer sites in Middle East. ; Excellent communication skills. ; 2 to 3 days of mobile working per week as a global standard. ; Diverse and inclusive culture. ; An environment where everyone can bring their whole self and feel a sense of belonging. ; the foundation to develop personally and professionally. ; Extraordinary variety of learning & development opportunities ; Seniority levelMid-Senior level ; Employment typeFull-time ; Job functionOther ; IndustriesAutomation Machinery Manufacturing",Mid-Senior level,Full-time,Other,Automation Machinery Manufacturing,73 applicants
